word,original_forms,length,frequency,log_frequency,difficulty,skip_probability,regression_probability,total_occurrences
kennebunkport,"Kennebunkport,",13,1.0,0.0,1.0,0.125,0.08333333333333333,24
maine,"Maine, Maine,, Maine;",5,5.53,0.7427251313046986,0.9324795335177544,0.2777777777777778,0.19444444444444445,36
isabel,Isabel,6,3.5300000000000007,0.5477747053878227,0.9502022995101985,0.4583333333333333,0.2916666666666667,24
stillman,Stillman,8,0.6500000000000001,-0.18708664335714434,1.0170078766688313,0.16666666666666666,0.08333333333333333,12
rockefeller,"Rockefeller, Rockefeller),",11,1.0,0.0,1.0,0.20833333333333334,0.08333333333333333,24
percy,Percy,5,1.0,0.0,1.0,0.3333333333333333,0.0,12
hope,"Hope, hope",4,320.63000000000005,2.5060041550265826,0.7721814404521292,0.25,0.16666666666666666,24
lincoln,"Lincoln,",7,18.729999999999997,1.2725377773752375,0.8843147475113421,0.25,0.25,12
keck,"Keck,",4,0.15999999999999998,-0.7958800173440751,1.0723527288494614,0.25,0.0,12
elizabeth,Elizabeth,9,22.75,1.3569814009931311,0.8766380544551704,0.25,0.20833333333333334,24
trotter,"Trotter,",7,0.43,-0.3665315444204134,1.0333210494927647,0.3333333333333333,0.08333333333333333,12
martha,Martha,6,28.649999999999995,1.4571246263034088,0.8675341248815086,0.16666666666666666,0.0,12
pittman,"Pittman,",7,1.0,0.0,1.0,0.3333333333333333,0.25,12
ruth,Ruth,4,20.670000000000005,1.315340476627288,0.8804235930338828,0.5833333333333334,0.25,12
lionberger,"Lionberger,",10,1.0,0.0,1.0,0.16666666666666666,0.08333333333333333,12
knight,Knight,6,26.759999999999994,1.4274861090957862,0.8702285355367466,0.5555555555555556,0.4722222222222222,36
wooley,"Wooley, Wooley),, Wooley,",6,1.0,0.0,1.0,0.3333333333333333,0.1388888888888889,36
frank,Frank,5,159.38999999999996,2.2024610706294,0.7997762663064182,0.25,0.08333333333333333,12
shephard,"Shephard,",8,1.0,0.0,1.0,0.25,0.08333333333333333,12
shepley,"Shepley,",7,1.0,0.0,1.0,0.25,0.0,12
bentley,"Bentley,",7,1.0,0.0,1.0,0.25,0.0,12
isham,"Isham,",5,1.0,0.0,1.0,0.3333333333333333,0.16666666666666666,12
potter,Potter,6,20.37,1.3089910290001643,0.8810008155454395,0.3333333333333333,0.16666666666666666,12
wear,"Wear,",4,109.33,2.0387393481047487,0.8146600592632046,0.3333333333333333,0.0,12
fenimore,Fenimore,8,1.0,0.0,1.0,0.16666666666666666,0.2222222222222222,36
cooper,"Cooper, Cooper),, Cooper.",6,17.38999999999999,1.2402995820027127,0.8872454925452081,0.2777777777777778,0.027777777777777776,36
fatherinlaw,"father-in-law,",11,1.0,0.0,1.0,0.16666666666666666,0.3333333333333333,12
partner,"partner, partner,",7,75.21999999999997,1.87633332908638,0.8294242428103294,0.3333333333333333,0.25,36
averell,Averell,7,1.0,0.0,1.0,0.16666666666666666,0.16666666666666666,12
brought,brought,7,172.27,2.236209653717059,0.796708213298449,0.16666666666666666,0.16666666666666666,12
officer,"officer, officer.",7,103.23999999999997,2.0138479958718305,0.8169229094661968,0.08695652173913043,0.0,23
investment,investment,10,9.75,0.9890046156985369,0.9100904894819516,0.16666666666666666,0.16666666666666666,12
banking,banking,7,2.98,0.4742162640762552,0.9568894305385224,0.25,0.25,12
firm,"firm, firm,, firm.",4,35.26999999999999,1.5474054596674887,0.8593267763938642,0.3958333333333333,0.10416666666666667,48
1926,1926.,4,1.0,0.0,1.0,0.0,0.0,12
1931,"(1931),, 1931,",4,1.0,0.0,1.0,0.125,0.041666666666666664,24
my,"""my",2,6762.729999999997,3.8301220486924046,0.6518070864825087,0.5,0.3333333333333333,12
good,good,4,2610.14,3.416663802202971,0.6893941997997298,0.3333333333333333,0.16666666666666666,12
fortune,"fortune""",7,29.759999999999994,1.4736329268738408,0.8660333702841961,0.4166666666666667,0.08333333333333333,12
close,close,5,219.43000000000012,2.341296003110065,0.7871549088081762,0.2857142857142857,0.05714285714285714,35
classmates,classmates,10,2.6299999999999994,0.419955748489758,0.9618222046827491,0.16666666666666666,0.16666666666666666,12
skull,Skull,5,14.709999999999999,1.1676126727275298,0.893853393388406,0.375,0.125,24
bones,"Bones, Bones)",5,30.61000000000001,1.4858633295973354,0.864921515491151,0.625,0.4166666666666667,24
roland,Roland,6,5.430000000000003,0.7347998295888468,0.9332000154919232,0.25,0.3333333333333333,24
woolley,"Woolley,",7,1.0,0.0,1.0,0.08333333333333333,0.0,12
ellery,Ellery,6,1.0,0.0,1.0,0.20833333333333334,0.20833333333333334,24
lovett,"Lovett, Lovett.",6,1.0,0.0,1.0,0.1111111111111111,0.0,36
mccance,McCance.,7,1.0,0.0,1.0,0.0,0.0,12
maintained,maintained,10,2.2400000000000007,0.3502480183341628,0.9681592710605306,0.08333333333333333,0.0,12
homes,homes,5,14.159999999999998,1.1510632533537504,0.8953578860587501,0.25,0.4166666666666667,12
greenwich,"Greenwich, Greenwich,",9,1.649999999999999,0.21748394421390604,0.9802287323441904,0.1111111111111111,0.05555555555555555,36
compound,compound,8,7.079999999999999,0.8500332576897692,0.9227242493009302,0.08333333333333333,0.3333333333333333,12
10000,"10,000",5,1.0,0.0,1.0,0.6666666666666666,0.75,12
acre,acre,4,1.82,0.26007138798507473,0.9763571465468116,0.75,0.5833333333333334,12
40,(40,2,1.0,0.0,1.0,0.8333333333333334,0.3333333333333333,12
km,"km, km?)",2,1.3700000000000008,0.1367205671564067,0.9875708575312355,0.391304347826087,0.2608695652173913,23
plantation,plantation,10,3.3299999999999987,0.52244423350632,0.9525050696812437,0.25,0.3333333333333333,12
retreat,retreat,7,9.489999999999998,0.9772662124272925,0.911157617052064,0.4166666666666667,0.5,12
graduation,"graduation,",10,9.799999999999999,0.991226075692495,0.9098885385734098,0.25,0.16666666666666666,12
field,field,5,70.20000000000002,1.8463371121298058,0.8321511716245631,0.16666666666666666,0.3333333333333333,12
artillery,"artillery, artillery,",9,5.489999999999998,0.7395723444500922,0.9327661505045374,0.20833333333333334,0.16666666666666666,24
expeditionary,Expeditionary,13,0.29,-0.537602002101044,1.0488729092819131,0.3333333333333333,0.4166666666666667,12
forces,"Forces, Forces,",6,20.86000000000001,1.3193143040905115,0.8800623359917714,0.20833333333333334,0.0,24
19171919,(1917-1919),8,1.0,0.0,1.0,0.25,0.3333333333333333,12
i,"I,, I.",1,39971.159999999974,4.601746752070178,0.5816593861754382,0.125,0.020833333333333332,48
intelligence,"Intelligence, intelligence",12,19.269999999999992,1.2848817146554534,0.8831925713949582,0.16666666666666666,0.3055555555555556,36
verdun,Verdun,6,0.12000000000000004,-0.920818753952375,1.0837107958138523,0.08333333333333333,0.0,12
briefly,briefly,7,3.1999999999999997,0.5051499783199062,0.9540772746981906,0.4166666666666667,0.3333333333333333,12
assigned,assigned,8,12.120000000000003,1.083502619830267,0.9014997618336124,0.16666666666666666,0.25,12
staff,staff,5,32.0,1.505149978319906,0.8631681837890994,0.4166666666666667,0.4166666666666667,12
alternating,Alternating,11,0.4100000000000001,-0.38721614328026455,1.0352014675709333,0.0,0.25,12
fire,fire,4,215.49,2.3334271211529614,0.7878702617133672,0.5,0.16666666666666666,12
meuseargonne,Meuse-Argonne,12,1.0,0.0,1.0,0.0,0.5,12
offensive,offensive.,9,6.4099999999999975,0.8068580295188176,0.9266492700437438,0.0,0.0,12
bushes,Bushes,6,4.879999999999998,0.6884198220027108,0.9374163798179357,0.34782608695652173,0.21739130434782608,23
1923,"1923, 1923,",4,1.0,0.0,1.0,0.125,0.0,24
hupp,Hupp,4,1.0,0.0,1.0,0.25,0.3333333333333333,12
products,Products,8,6.120000000000002,0.7867514221455613,0.9284771434413129,0.16666666666666666,0.2916666666666667,24
efforts,efforts,7,7.349999999999999,0.8662873390841951,0.9212466055378007,0.75,0.75,12
generally,generally,9,8.31,0.9196010237841109,0.9163999069287172,0.0,0.25,12
failed,failed.,6,28.759999999999994,1.458788881710845,0.8673828289353781,0.0,0.0,12
sales,sales,5,12.71,1.1041455505540083,0.8996231317678177,0.375,0.20833333333333334,24
stedman,Stedman,7,1.0,0.0,1.0,0.5,0.6666666666666666,12
joined,joined,6,16.490000000000006,1.2172206556445182,0.8893435767595895,0.25,0.20833333333333334,24
rubber,Rubber,6,14.0,1.146128035678238,0.8958065422110693,0.16666666666666666,0.08333333333333333,12
based,(based,5,26.61000000000001,1.425044874551389,0.8704504659498741,0.16666666666666666,0.0,12
foreign,foreign,7,22.289999999999996,1.3481100684802378,0.8774445392290692,0.3333333333333333,0.16666666666666666,12
division,"division,",8,18.550000000000004,1.2683439139510644,0.8846960078226305,0.16666666666666666,0.0,12
1952,1952,4,1.0,0.0,1.0,0.0,0.08333333333333333,12
senate,"Senate, Senate,",6,6.490000000000006,0.8122446968003698,0.9261595730181481,0.2125,0.1375,80
republican,"(Republican,, Republican",10,4.039999999999999,0.6063813651106046,0.9448744213535817,0.14583333333333334,0.10416666666666667,48
defeating,defeating,9,0.59,-0.2291479883578558,1.0208316353052598,0.16666666666666666,0.08333333333333333,12
abraham,Abraham,7,5.18,0.714329759745233,0.9350609309322516,0.08333333333333333,0.08333333333333333,12
ribicoff,Ribicoff,8,1.0,0.0,1.0,0.08333333333333333,0.0,12
vacancy,vacancy,7,0.8800000000000002,-0.055517327849831356,1.00504702980453,0.08333333333333333,0.08333333333333333,12
caused,caused,6,25.839999999999993,1.4122925093230465,0.8716097718797231,0.4166666666666667,0.0,12
obrien,O'Brien,6,1.0,0.0,1.0,0.08333333333333333,0.16666666666666666,12
mcmahon,McMahon.,7,1.0,0.0,1.0,0.0,0.0,12
staunch,staunch,7,0.35000000000000003,-0.4559319556497244,1.04144835960452,0.16666666666666666,0.08333333333333333,12
supporter,supporter,9,0.7300000000000001,-0.1366771398795441,1.0124251945345042,0.25,0.0,12
dwight,Dwight,6,5.369999999999998,0.7299742856995556,0.9336387013000405,0.4166666666666667,0.16666666666666666,12
d,D.,1,1.0,0.0,1.0,0.7142857142857143,0.14285714285714285,35
eisenhower,Eisenhower.,10,2.84,0.4533183400470377,0.9587892418139053,0.0,0.0,12
managing,managing,8,3.39,0.5301996982030823,0.9518000274360835,0.16666666666666666,0.08333333333333333,12
sat,sat,3,28.61000000000001,1.4565178578052629,0.8675892856540669,0.4166666666666667,0.0,12
several,several,7,38.77999999999998,1.5886078047426866,0.8555811086597558,0.25,0.08333333333333333,24
corporate,corporate,9,10.22,1.0094508957986936,0.9082317367455736,0.25,0.16666666666666666,12
boards,"boards,",6,4.3500000000000005,0.6384892569546372,0.9419555220950327,0.25,0.16666666666666666,12
steel,steel,5,18.449999999999996,1.2659963704950792,0.8849094208640836,0.25,0.16666666666666666,12
official,official,8,24.0,1.3802112417116061,0.8745262507534903,0.16666666666666666,0.0,12
charge,charge,6,89.39,1.9512889372776716,0.8226100966111206,0.08333333333333333,0.0,12
coordination,coordination,12,1.18,0.07188200730612536,0.9934652720630797,0.0,0.16666666666666666,12
assistance,assistance,10,10.94,1.0390173219974117,0.9055438798184171,0.08333333333333333,0.0,12
major,major,5,104.76000000000005,2.020195489753194,0.8163458645678916,0.375,0.2916666666666667,24
weapons,weapons,7,40.49,1.6073477767684137,0.8538774748392352,0.25,0.16666666666666666,12
contractors,contractors,11,1.0999999999999999,0.04139268515822508,0.9962370286219796,0.08333333333333333,0.16666666666666666,12
douglas,Douglas,7,7.1599999999999975,0.8549130223078555,0.9222806343356496,0.16666666666666666,0.16666666666666666,12
georges,George's,7,1.0,0.0,1.0,0.25,0.25,12
newport,"Newport,",7,5.88,0.7693773260761386,0.930056606720351,0.08333333333333333,0.16666666666666666,12
stonyhurst,Stonyhurst,10,1.0,0.0,1.0,0.3333333333333333,0.16666666666666666,12
designed,designed,8,17.53,1.2437819160937948,0.8869289167187463,0.25,0.16666666666666666,12
boys,boys',4,224.16,2.350558117941699,0.7863128983689364,0.4166666666666667,0.0,12
golf,"Golf, golf, golf,",4,25.529999999999983,1.4070508148042504,0.8720862895632495,0.6111111111111112,0.16666666666666666,36
course,course,6,487.2200000000002,2.6877251074396002,0.7556613538691274,0.25,0.25,12
still,still,5,788.7299999999999,2.8969283598911617,0.7366428763735309,0.75,0.08333333333333333,12
use,use,3,343.8400000000001,2.5363563981473685,0.7694221456229665,0.5,0.16666666666666666,12
today,today),5,433.8000000000001,2.637289547678175,0.7602464047565295,0.3333333333333333,0.08333333333333333,12
1908,1908,4,1.0,0.0,1.0,0.3333333333333333,0.16666666666666666,12
1913,"1913,",4,1.0,0.0,1.0,0.16666666666666666,0.25,12
entered,entered,7,14.649999999999997,1.1658376246901279,0.8940147613918062,0.2916666666666667,0.375,24
varsity,varsity,7,1.75,0.24303804868629442,0.9779056319376096,0.25,0.3333333333333333,12
football,"Football, football,",8,37.52999999999998,1.5743785644130817,0.8568746759624475,0.2777777777777778,0.08333333333333333,36
baseball,"baseball,",8,25.25,1.4022613824546803,0.87252169250412,0.16666666666666666,0.0,12
glee,Glee,4,1.1400000000000001,0.05690485133647253,0.9948268316966845,0.0,0.08333333333333333,12
club,Club.,4,98.77999999999999,1.9946690218255296,0.8186664525613155,0.0,0.0,12
1916,"1916, 1916)",4,1.0,0.0,1.0,0.45714285714285713,0.11428571428571428,35
tapped,"""tapped""",6,4.47,0.6503075231319365,0.9408811342607332,0.16666666666666666,0.3333333333333333,12
join,join,4,83.43000000000002,1.9213222435838222,0.8253343414923796,0.3333333333333333,0.08333333333333333,12
other,"Other, other",5,735.3899999999998,2.866517719938135,0.7394074800056242,0.14705882352941177,0.17647058823529413,34
bonesmen,"""Bonesmen""",8,1.0,0.0,1.0,0.16666666666666666,0.0,12
s,S.,1,1.0,0.0,1.0,0.9166666666666666,0.16666666666666666,12
ulysses,Ulysses,7,1.0399999999999998,0.01703333929878037,0.998451514609202,0.3333333333333333,0.25,12
grant,Grant,5,32.550000000000004,1.5125509929042107,0.8624953642814356,0.5833333333333334,0.16666666666666666,12
neil,Neil,4,1.0,0.0,1.0,0.6666666666666666,0.25,12
mallon,Mallon.,6,1.0,0.0,1.0,0.0,0.0,12
association,Association,11,8.120000000000001,0.9095560292411752,0.9173130882508023,0.25,0.16666666666666666,12
usga,(USGA),4,1.0,0.0,1.0,0.4166666666666667,0.25,12
19281935,"1928-1935,",8,1.0,0.0,1.0,0.0,0.16666666666666666,12
successively,successively,12,0.019999999999999997,-1.6989700043360187,1.1544518185760018,0.16666666666666666,0.5833333333333334,12
vice,"Vice, Vice,",4,18.63,1.2702128548962432,0.8845261041003417,0.4782608695652174,0.08695652173913043,23
discharge,discharge,9,6.4099999999999975,0.8068580295188176,0.9266492700437438,0.3333333333333333,0.25,12
1919,"1919,",4,1.0,0.0,1.0,0.3333333333333333,0.25,12
simmons,Simmons,7,5.689999999999999,0.7551122663950712,0.931353430327721,0.5,0.5,12
hardware,Hardware,8,6.82,0.8337843746564791,0.9242014204857744,0.16666666666666666,0.0,12
louis,"Louis,",5,25.899999999999995,1.413299764081252,0.8715182032653407,0.08333333333333333,0.08333333333333333,12
missouri,Missouri.,8,4.409999999999999,0.6444385894678387,0.9414146736847419,0.0,0.0,12
finance,finance,7,5.3500000000000005,0.7283537820212285,0.9337860198162519,0.5,0.5,12
chairman,"chairman, chairman,",8,11.860000000000007,1.0740846890282436,0.9023559373610688,0.4166666666666667,0.125,24
losing,losing,6,53.37,1.7272972028035873,0.8429729815633102,0.4166666666666667,0.08333333333333333,12
benton,Benton,6,1.0,0.0,1.0,0.08333333333333333,0.0,12
1000,"1,000",4,1.0,0.0,1.0,0.5,0.25,12
negro,Negro,5,5.369999999999998,0.7299742856995556,0.9336387013000405,0.5,0.4166666666666667,12
fund,"Fund,",4,10.61,1.0257153839013406,0.90675314691806,0.5833333333333334,0.08333333333333333,12
uncfs,UNCF's,5,1.0,0.0,1.0,0.08333333333333333,0.16666666666666666,12
supporters,supporters.,10,1.0399999999999998,0.01703333929878037,0.998451514609202,0.0,0.0,12
talia,Talia,5,1.0,0.0,1.0,0.08333333333333333,0.25,24
shire,Shire,5,0.8599999999999998,-0.06550154875643231,1.005954686250585,0.0,0.20833333333333334,24
italian,Italian,7,3.7999999999999994,0.5797835966168101,0.9472924003075623,0.5,0.3333333333333333,12
actors,actors,6,12.629999999999997,1.1014033505553305,0.8998724226767881,0.4166666666666667,0.16666666666666666,12
jason,Jason,5,35.61000000000001,1.5515719736742535,0.8589480023932498,0.25,0.25,12
schwartzman,Schwartzman,11,1.0,0.0,1.0,0.25,0.0,12
aunt,aunt,4,55.20000000000001,1.7419390777291992,0.8416419020246183,0.9166666666666666,0.5,12
nicolas,Nicolas,7,1.0,0.0,1.0,0.08333333333333333,0.4166666666666667,12
cage,Cage.,4,20.270000000000003,1.3068537486930085,0.8811951137551811,0.0,0.0,12
coppola,"Coppola, Coppola.",7,1.0,0.0,1.0,0.125,0.08333333333333333,24
lake,Lake,4,36.0,1.5563025007672875,0.8585179544757011,0.6666666666666666,0.25,12
success,"Success,",7,27.25,1.4353665066126613,0.8695121357624854,0.25,0.25,12
sister,sister,6,180.5300000000001,2.2565493821521945,0.7948591470770731,0.3181818181818182,0.2727272727272727,22
director,director,8,35.96000000000001,1.5558196830611906,0.8585618469944372,0.2916666666666667,0.08333333333333333,24
producer,producer,8,12.47,1.0958664534785427,0.9003757769564961,0.25,0.08333333333333333,12
boxer,boxer,5,3.840000000000001,0.5843312243675306,0.9468789796029516,0.16666666666666666,0.0,12
rocky,"Rocky, Rocky.",5,15.82,1.199206479161658,0.8909812291671216,0.2222222222222222,0.1388888888888889,36
balboa,Balboa,6,4.47,0.6503075231319365,0.9408811342607332,0.16666666666666666,0.08333333333333333,12
godfather,"Godfather, Godfather,",9,5.450000000000002,0.7363965022766422,0.9330548634293964,0.25,0.16666666666666666,24
sequels,sequels.,7,0.07999999999999999,-1.0969100130080565,1.0997190920916415,0.0,0.0,12
nominated,nominated,9,2.3299999999999987,0.367355921026019,0.9666040071794523,0.17391304347826086,0.13043478260869565,23
academy,Academy,7,12.409999999999998,1.0937717814987296,0.9005662016819335,0.3333333333333333,0.16666666666666666,12
award,Award,5,12.879999999999997,1.1099158630237935,0.899098557906928,0.5,0.08333333333333333,12
margaret,Margaret,8,32.019999999999996,1.5054213275832813,0.8631435156742472,0.0,0.3333333333333333,12
tyndal,Tyndal,6,1.0,0.0,1.0,0.4166666666666667,0.3333333333333333,12
1880,1880,4,1.0,0.0,1.0,0.6666666666666666,0.08333333333333333,12
maternal,maternal,8,1.47,0.16731733474817603,0.9847893332047112,0.5833333333333334,0.3333333333333333,12
111senator,111Senator,10,1.0,0.0,1.0,0.25,0.5833333333333334,12
kerry,"Kerry,",5,6.82,0.8337843746564791,0.9242014204857744,0.4166666666666667,0.08333333333333333,12
winthrops,(Winthrop's,9,1.0,0.0,1.0,0.0,0.5,12
forbes,"Forbes,",6,1.0,0.0,1.0,0.4166666666666667,0.16666666666666666,12
kerrys,"(Kerry's, Kerry's",6,1.0,0.0,1.0,0.4166666666666667,0.25,60
briac,Briac,5,1.0,0.0,1.0,0.25,0.4166666666666667,12
