word,original_forms,length,frequency,log_frequency,predictability,skip_probability,total_occurrences
days,Days,4,305.73,2.485338056309353,0.0,0.18181818181818182,11
switched,switched,8,7.670000000000001,0.884795363948981,0.00010000000000000003,0.18181818181818182,11
syndicated,syndicated,10,0.4100000000000001,-0.38721614328026455,0.0,0.18181818181818182,11
court,Court,5,100.73,2.0031588339508626,0.00010000000000000003,0.18181818181818182,11
testdrove,test-drove,9,1.0,0.0,0.0,0.18181818181818182,11
maysville,"Maysville,",9,1.0,0.0,0.0,0.18181818181818182,11
devote,devote,6,1.9600000000000006,0.29225607135647597,0.0,0.18181818181818182,11
nonobservant,(non-observant);,12,1.0,0.0,0.00010000000000000003,0.18181818181818182,11
newton,Newton,6,3.75,0.5740312677277188,0.00010000000000000003,0.18181818181818182,11
miles,miles,5,88.24,1.9456654994321345,0.0,0.18181818181818182,11
robinson,"Robinson""",8,7.549999999999998,0.8779469516291882,0.00010000000000000003,0.18181818181818182,11
luminaries,luminaries,10,0.09999999999999999,-1.0,0.00010000000000000003,0.18181818181818182,11
owned,owned,5,11.75,1.0700378666077552,0.0,0.18181818181818182,11
reorganized,reorganized,11,0.17999999999999997,-0.7447274948966939,0.0,0.18181818181818182,11
machinist,"machinist,",9,0.4100000000000001,-0.38721614328026455,0.0,0.18181818181818182,11
violin,violin,6,4.75,0.6766936096248665,0.00010000000000000003,0.18181818181818182,11
mate,mate,4,29.240000000000006,1.465977368285823,0.00010000000000000003,0.18181818181818182,11
batman,"Batman,",6,4.6899999999999995,0.671172842715083,0.00010000000000000003,0.18181818181818182,11
italy,Italy,5,1.4700000000000002,0.16731733474817603,0.00010000000000000003,0.18181818181818182,11
pallbearer,pallbearer,10,0.22000000000000003,-0.6575773191777936,0.00010000000000000003,0.18181818181818182,11
except,except,6,111.69000000000004,2.048014290938055,0.0,0.18181818181818182,11
next,next,4,452.75,2.655858458986096,0.0,0.18181818181818182,11
culminated,culminated,10,0.09999999999999999,-1.0,0.0,0.18181818181818182,11
traced,traced,6,4.3100000000000005,0.6344772701607315,0.0,0.18181818181818182,11
excelling,excelling,9,0.07999999999999999,-1.0969100130080565,0.00010000000000000003,0.18181818181818182,11
stephen,Stephen,7,13.289999999999994,1.1235249809427317,0.0,0.18181818181818182,11
sorensen,"Sorensen,",8,1.0,0.0,0.0,0.18181818181818182,11
pavia,"Pavia,",5,0.019999999999999997,-1.6989700043360187,0.00010000000000000003,0.18181818181818182,11
mathematics,mathematics,11,3.0599999999999996,0.48572142648158,0.00010000000000000003,0.18181818181818182,11
rumored,rumored,7,1.16,0.06445798922691846,0.0,0.18181818181818182,11
biography,biography,9,1.4700000000000002,0.16731733474817603,0.00010000000000000003,0.18181818181818182,11
grammy,Grammy,6,1.49,0.17318626841227402,0.00010000000000000003,0.18181818181818182,11
portsmouth,"Portsmouth,",10,1.0,0.0,0.0,0.18181818181818182,11
personally,personally,10,36.67000000000001,1.564310909960603,0.0,0.18181818181818182,11
towards,towards,7,27.430000000000003,1.4382258076045298,0.00010000000000000003,0.18181818181818182,11
waiter,waiter,6,13.2,1.12057393120585,0.00010000000000000003,0.18181818181818182,11
frequently,frequently,10,3.2700000000000005,0.5145477526602862,0.0,0.18181818181818182,11
advocated,advocated,9,0.35000000000000003,-0.4559319556497244,0.0,0.18181818181818182,11
selfpropelled,self-propelled,13,1.0,0.0,0.0,0.18181818181818182,11
noted,noted,5,4.799999999999999,0.6812412373755873,0.0010643523242056898,0.18181818181818182,11
decided,decided,7,88.64999999999999,1.9476787399369366,0.0,0.18181818181818182,11
bronx,"Bronx, Bronx.",5,6.269999999999999,0.7972675408307167,5.0000000000000016e-05,0.18181818181818182,22
penfield,"Penfield,",8,1.0,0.0,0.00010000000000000003,0.18181818181818182,11
discussion,discussion,10,12.140000000000002,1.0842186867392385,0.0,0.18181818181818182,11
basinger,Basinger,8,1.0,0.0,0.0,0.18181818181818182,11
collaborative,collaborative,13,0.14000000000000004,-0.8538719643217619,0.00010000000000000003,0.18181818181818182,11
spot,"spot, spot.",4,61.57,1.789369153591482,0.0,0.18181818181818182,22
national,National,8,38.15999999999999,1.5816083660320575,0.0,0.18181818181818182,11
entrance,entrance,8,15.69,1.1956229435869368,0.00010000000000000003,0.18181818181818182,11
longtime,long-time,8,0.5300000000000001,-0.2757241303992109,0.0,0.18181818181818182,11
aarau,"Aarau,",5,1.0,0.0,0.00010000000000000003,0.18181818181818182,11
especially,especially,10,67.22000000000001,1.827498508133459,0.00010000000000000003,0.18181818181818182,11
influence,influence,9,14.78,1.169674434058807,0.0,0.18181818181818182,11
daughterinlaw,daughter-in-law,13,1.0,0.0,0.0,0.18181818181818182,11
roosevelt,"Roosevelt, Roosevelt.",9,4.920000000000003,0.6919651027673608,0.1783017992818073,0.18072289156626506,83
1958,"(1958),, 1958,",4,1.0,0.0,2.6666666666666673e-05,0.17777777777777778,45
andrew,Andrew,6,21.269999999999992,1.3277674899027283,6.76470588235294e-05,0.17647058823529413,34
descent,"descent, descent.",7,2.590000000000002,0.41329976408125185,3.5294117647058834e-05,0.17647058823529413,34
2003,"2003), 2003,, 2003.",4,1.0,0.0,9.999999999999994e-05,0.17647058823529413,34
secretary,"Secretary, Secretary,, secretary",9,33.21999999999993,1.5213996281153757,0.0002604559833223692,0.17592592592592593,108
starting,starting,8,69.76,1.8436064719245102,5.217391304347828e-05,0.17391304347826086,23
nominated,nominated,9,2.3299999999999987,0.367355921026019,0.0012489709024226354,0.17391304347826086,23
administration,"Administration, administration",14,7.5900000000000025,0.8802417758954807,0.04900789245976011,0.17391304347826086,23
active,active,6,11.449999999999996,1.058805486675907,5.217391304347828e-05,0.17391304347826086,23
democrat,"Democrat, Democrat,",8,1.69,0.22788670461367358,5.217391304347828e-05,0.17391304347826086,23
parents,"parents', parents,",7,140.73,2.148386687666821,5.217391304347828e-05,0.17391304347826086,23
princess,Princess,8,39.590000000000025,1.5975855017522056,0.0001,0.17391304347826086,23
executive,"Executive, executive",9,10.610000000000008,1.0257153839013402,0.0010314194608088444,0.17142857142857143,35
system,"system, system.",6,91.51000000000008,1.9614685553507858,0.0001020798096282986,0.17142857142857143,35
through,"Through, through",7,549.53,2.73999140645708,0.0002487068813642194,0.17142857142857143,35
medical,"Medical, medical",7,54.39000000000004,1.7355190588151712,0.00012404557723345457,0.17142857142857143,35
education,"education, education.",9,19.529999999999987,1.2907022432878537,0.00019113007562009194,0.17142857142857143,35
during,"During, during",6,75.92000000000006,1.8803561994192308,0.0004598443113079668,0.16774193548387098,155
prominent,prominent,9,2.5500000000000003,0.4065401804339552,0.00010000000000000003,0.16666666666666666,12
acquisition,acquisition,11,1.4499999999999995,0.16136800223497486,0.00010000000000000003,0.16666666666666666,12
pacific,Pacific,7,9.67,0.985426474083002,0.01800729598570715,0.16666666666666666,12
unfailingly,unfailingly,11,0.039999999999999994,-1.3979400086720375,0.00010000000000000003,0.16666666666666666,12
1995,1995),4,1.0,0.0,0.00010000000000000003,0.16666666666666666,12
brigadiergeneral,brigadier-general,16,1.0,0.0,0.00010000000000000003,0.16666666666666666,12
curtiz,"Curtiz,",6,1.0,0.0,0.00010000000000000003,0.16666666666666666,12
shoe,shoe,4,30.38999999999999,1.4827307000799428,0.00010000000000000003,0.16666666666666666,12
leicestershire,Leicestershire),14,1.0,0.0,0.00010000000000000003,0.16666666666666666,12
directors,"directors,",9,5.78,0.7619278384205291,0.00010000000000000003,0.16666666666666666,12
francisco,"Francisco, Francisco,",9,25.269999999999992,1.4026052419199146,0.37502024179021015,0.16666666666666666,24
worker,worker,6,10.94,1.0390173219974117,0.00027976764416609833,0.16666666666666666,12
himself,himself,7,140.54999999999998,2.14783084994346,0.004021578764447516,0.16666666666666666,12
navy,Navy,4,25.69,1.409764104266346,0.00010000000000000003,0.16666666666666666,12
1884,1884,4,1.0,0.0,0.00010000000000000003,0.16666666666666666,12
beginning,"Beginning, beginning",9,63.11999999999994,1.8001669902013633,0.004487278385913087,0.16666666666666666,36
jeanbaptiste,Jean-Baptiste,12,1.0,0.0,0.00010000000000000003,0.16666666666666666,12
granddaughter,grand-daughter,13,6.47,0.8109042806687002,0.00010000000000000003,0.16666666666666666,12
entering,entering,8,11.53,1.0618293072946992,0.0010196730222701866,0.16666666666666666,12
dorothea,Dorothea,8,1.0,0.0,0.00010000000000000003,0.16666666666666666,12
greatgrandson,great-grandson,13,1.0,0.0,0.00010000000000000003,0.16666666666666666,12
renowned,renowned,8,1.3100000000000003,0.11727129565576423,0.00010000000000000003,0.16666666666666666,12
associated,associated,10,3.9200000000000013,0.5932860670204573,0.00021751938246230513,0.16666666666666666,12
keynes,"Keynes, Keynes', Keynes,, Keynes;",6,1.0,0.0,0.00010000000000000005,0.16666666666666666,60
1937,1937,4,1.0,0.0,0.00010000000000000003,0.16666666666666666,12
transplant,transplant,10,5.1000000000000005,0.7075701760979366,0.00010000000000000003,0.16666666666666666,12
theology,theology,8,0.71,-0.14874165128092473,0.00010000000000000003,0.16666666666666666,12
1925,"1925,, 1925;",4,1.0,0.0,9.999999999999999e-05,0.16666666666666666,24
entitled,entitled,8,11.489999999999997,1.060320028688285,0.00010000000000000003,0.16666666666666666,12
picture,picture,7,138.45000000000002,2.1412929600815933,0.06305247471446754,0.16666666666666666,12
graduated,graduated,9,7.75,0.8893017025063101,0.00016559042676099023,0.16666666666666666,84
ambassador,ambassador,10,13.51,1.1306553490220304,0.006820912862816146,0.16666666666666666,12
significant,significant,11,6.489999999999999,0.8122446968003695,0.00010000000000000003,0.16666666666666666,12
wished,wished,6,8.239999999999998,0.9159272116971161,0.00010000000000000003,0.16666666666666666,12
compilation,compilation,11,0.27,-0.5686362358410125,0.00010000000000000003,0.16666666666666666,12
fourteen,fourteen,8,6.53,0.814913181275074,0.00010000000000000003,0.16666666666666666,12
canterbury,Canterbury,10,1.24,0.09342168516223505,0.48333575051236993,0.16666666666666666,12
archbishop,Archbishop,10,3.6899999999999995,0.5670263661590605,0.00010000000000000003,0.16666666666666666,12
universitys,University`s,11,1.0,0.0,0.00010000000000000003,0.16666666666666666,12
universidad,"""Universidad",11,1.0,0.0,0.00010000000000000003,0.16666666666666666,12
passed,passed,6,51.590000000000025,1.712565527873309,0.00010000000000000003,0.16666666666666666,12
arrieta,Arrieta,7,1.0,0.0,0.00010000000000000003,0.16666666666666666,12
systematic,Systematic,10,0.59,-0.2291479883578558,0.00010000000000000003,0.16666666666666666,12
actively,actively,8,0.8200000000000002,-0.0861861476162833,0.00010000000000000003,0.16666666666666666,12
earned,earned,6,12.669999999999996,1.1027766148834415,9.999999999999999e-05,0.16666666666666666,24
coordinating,Coordinating,12,1.1200000000000003,0.04921802267018165,0.00010000000000000003,0.16666666666666666,12
kings,King's,5,8.960000000000003,0.9523080096621256,0.00010000000000000003,0.16666666666666666,12
boston,"Boston, Boston.",6,24.019999999999985,1.380573003066886,0.00047474164354741554,0.16666666666666666,60
conference,Conference,10,25.41,1.4050046650503696,0.00010000000000000003,0.16666666666666666,12
treasurer,Treasurer,9,1.1200000000000003,0.04921802267018165,0.00010000000000000003,0.16666666666666666,12
principles,principles,10,6.0,0.7781512503836437,0.00010000000000000003,0.16666666666666666,12
criticized,criticized,10,0.6500000000000001,-0.18708664335714434,0.00010000000000000003,0.16666666666666666,12
maryland�s,Maryland�s,10,1.0,0.0,0.00010000000000000003,0.16666666666666666,12
committee,Committee,9,22.019999999999996,1.3428173146357336,0.1508763042051131,0.16666666666666666,24
theological,Theological,11,0.39000000000000007,-0.40893539297350073,0.00010000000000000003,0.16666666666666666,12
scott,Scott,5,35.709999999999994,1.552789850192782,0.00010000000000000003,0.16666666666666666,12
governor,"Governor, governor",8,26.83999999999999,1.4287825114969543,0.002085038602604283,0.16666666666666666,48
alberta,Alberta,7,0.37000000000000005,-0.431798275933005,0.00010000000000000003,0.16666666666666666,12
williams,Williams,8,16.78,1.2247919564926817,0.00010000000000000003,0.16666666666666666,12
morehouse,Morehouse,9,1.0,0.0,0.00010000000000000003,0.16666666666666666,12
successful,successful,10,20.329999999999995,1.3081373786380386,0.00010000000000000003,0.16666666666666666,12
1777,"1777,",4,1.0,0.0,0.00010000000000000003,0.16666666666666666,12
chase,"Chase,",5,32.800000000000004,1.515873843711679,0.00010000000000000003,0.16666666666666666,12
lundeen,Lundeen,7,1.0,0.0,0.00010000000000000003,0.16666666666666666,12
ernest,Ernest,6,4.670000000000001,0.6693168805661119,0.00010000000000000003,0.16666666666666666,12
bombing,bombing,7,7.489999999999999,0.8744818176994665,0.00010000000000000003,0.16666666666666666,12
treasury,Treasury,8,3.7999999999999994,0.5797835966168101,0.00010000000000000003,0.16666666666666666,12
regarding,(regarding,9,8.47,0.9278834103307071,0.00010000000000000003,0.16666666666666666,12
approached,approached,10,4.3100000000000005,0.6344772701607315,0.00010000000000000003,0.16666666666666666,12
unprofitable,unprofitable,12,0.07999999999999999,-1.0969100130080565,0.00010000000000000003,0.16666666666666666,12
shriver,"Shriver, Shriver,",7,0.3499999999999998,-0.45593195564972444,0.324233340996979,0.16666666666666666,36
fans,"fans,",4,13.94,1.1442627737619906,0.00010000000000000003,0.16666666666666666,12
result,result,6,19.759999999999998,1.2957869402516093,0.00010000000000000003,0.16666666666666666,12
helped,helped,6,46.82,1.6704314093606063,0.00010000000000000003,0.16666666666666666,12
allstar,All-Star,7,1.0,0.0,0.00010000000000000003,0.16666666666666666,12
effectiveness,effectiveness,13,0.5300000000000001,-0.2757241303992109,0.11251371414226317,0.16666666666666666,12
smith,"Smith, Smith,, Smith.",5,36.390000000000015,1.5609820555862364,9.999999999999994e-05,0.16666666666666666,36
col,Col.,3,5.509999999999999,0.741151598851785,0.00010000000000000003,0.16666666666666666,12
involvement,involvement,11,4.880000000000001,0.6884198220027108,0.00010000000000000003,0.16666666666666666,12
teach,teach,5,72.83999999999999,1.8623699371228828,0.0006655207240043257,0.16666666666666666,24
waterhouse,Waterhouse,10,1.0,0.0,0.00010000000000000003,0.16666666666666666,12
accounting,accounting,10,4.509999999999999,0.6541765418779606,0.00010000000000000003,0.16666666666666666,12
weeks,weeks,5,130.13999999999996,2.1144108023978374,0.00010000000000000003,0.16666666666666666,12
jailhouse,Jailhouse,9,1.3499999999999999,0.13033376849500614,0.00010000000000000003,0.16666666666666666,12
agency,"Agency, Agency.",6,19.430000000000003,1.2884728005997834,9.999999999999999e-05,0.16666666666666666,24
sometimes,(sometimes,9,179.0,2.252853030979893,0.00010000000000000003,0.16666666666666666,12
doctor,"doctor,",6,263.94,2.421505212360507,0.00010000000000000003,0.16666666666666666,12
grayson,Grayson,7,1.0,0.0,0.00010000000000000003,0.16666666666666666,12
dancing,dancing,7,54.38999999999999,1.7355190588151712,0.00010000000000000003,0.16666666666666666,12
graduating,graduating,10,2.5099999999999993,0.399673721481038,0.00010000000000000003,0.16666666666666666,12
letterman,letterman,9,1.25,0.09691001300805645,0.00010000000000000003,0.16666666666666666,12
threesport,three-sport,10,1.0,0.0,0.00010000000000000003,0.16666666666666666,12
bryn,Bryn,4,1.0,0.0,0.00010000000000000003,0.16666666666666666,12
secede,secede,6,0.07999999999999999,-1.0969100130080565,0.00010000000000000003,0.16666666666666666,12
legislature,Legislature,11,0.7800000000000001,-0.10790539730951963,0.00016553449262653606,0.16666666666666666,12
underground,Underground,11,12.019999999999998,1.0799044676667207,0.00010000000000000003,0.16666666666666666,12
sharpshooter,"sharpshooter,",12,0.5300000000000001,-0.2757241303992109,0.00010000000000000003,0.16666666666666666,12
ostend,"Ostend,",6,0.12000000000000004,-0.920818753952375,0.00010000000000000003,0.16666666666666666,12
abc,ABC,3,2.43,0.3856062735983122,0.00010000000000000003,0.16666666666666666,12
highbury,"Highbury,",8,1.0,0.0,0.00010000000000000003,0.16666666666666666,12
monique,Monique,7,1.0,0.0,0.00010000000000000003,0.16666666666666666,12
misjudged,misjudged,9,1.3700000000000003,0.13672056715640676,0.00010000000000000003,0.16666666666666666,12
performed,performed,9,7.310000000000001,0.8639173769578606,0.00010000000000000003,0.16666666666666666,12
staunch,staunch,7,0.35000000000000003,-0.4559319556497244,0.00010000000000000003,0.16666666666666666,12
throughout,throughout,10,10.75,1.0314084642516244,0.00010000000000000003,0.16666666666666666,12
acklom,Acklom,6,1.0,0.0,0.00010000000000000003,0.16666666666666666,12
averell,Averell,7,1.0,0.0,0.00010000000000000003,0.16666666666666666,12
halifax,"Halifax,",7,0.25,-0.6020599913279624,0.00010000000000000003,0.16666666666666666,12
secure,secure,6,24.329999999999995,1.386142108930818,0.004747928754210081,0.16666666666666666,12
featured,featured,8,1.24,0.09342168516223505,0.00010000000000000003,0.16666666666666666,12
1940,"1940, 1940,",4,1.0,0.0,9.999999999999999e-05,0.16666666666666666,24
fatherinlaw,"father-in-law,",11,1.0,0.0,0.00010000000000000003,0.16666666666666666,12
tapped,"""tapped""",6,4.47,0.6503075231319365,0.00010000000000000003,0.16666666666666666,12
officially,officially,10,15.199999999999998,1.1818435879447726,0.00010000000000000003,0.16666666666666666,12
animated,animated,8,1.1999999999999997,0.0791812460476248,0.00010000000000000003,0.16666666666666666,12
